fieldsurfacetype, streetno, sportsplayed, facilityname, numberfieldcourts, facilitycondition, facilityupgradeage, facility_id, postcode, facilityage, streettype, changerooms, longitude, latitude, faciltysportplayedid, objectid, suburbtown, lga, streetname
null,"560","Fitness / Gymnasium Workouts","Fitness First",1,null,null,"YARRAC11016",3121,null,"Street",null,144.996400000277,-37.8293699987491,17823,9103,"RICHMOND","YARRA","Church"
null,"4","Fitness / Gymnasium Workouts","Fitness Live",null,null,null,"YARRAC11059",3121,null,"Street",null,145.002458000437,-37.8203349992102,17875,9104,"RICHMOND","YARRA","Stephenson"
null,"488","Fitness / Gymnasium Workouts","Fitness Ring Studio",null,null,null,"YARRAC11066",3121,null,"Street",null,144.994547999861,-37.8099369993726,17882,9105,"RICHMOND","YARRA","Victoria"
null,null,"Fitness / Gymnasium Workouts","fitness Xplosion",null,null,null,"YARRAC11051",3068,null,"Road",null,144.976276999653,-37.7913509990952,17867,9106,"FITZROY NORTH","YARRA","St. Georges"
null,"212","Fitness / Gymnasium Workouts","Fitnessland Gym",1,null,null,"YARRAC10992",3078,null,"Road",null,145.025109000068,-37.7790089989339,17788,9107,"FAIRFIELD","DAREBIN","Grange"
null,"358","Fitness / Gymnasium Workouts","FITROCk",1,null,null,"YARRAC11017",3121,null,"Street",null,144.988844000113,-37.8246289988723,17824,9108,"RICHMOND","YARRA","Swan"
null,"175","Fitness / Gymnasium Workouts","Fitzroy Pilates Studios",null,null,null,"YARRAC11038",3065,null,"Street",null,144.977592000372,-37.8022019986821,17854,9109,"FITZROY","YARRA","Brunswick"
null,null,"Fitness / Gymnasium Workouts","Fitzroy Swimming Pool",null,"3. Average","6 - 10 Years","YARRAC10998",3065,"26 - 50 Years","Parade","Female, Male",144.980899999659,-37.7938999987901,17797,9110,"FITZROY","YARRA","Alexandra"
null,"41","Fitness / Gymnasium Workouts","Goodlife Health Club",null,null,null,"YARRAC11039",3065,null,"Street",null,145.119814000317,-37.9733089990589,17855,9112,"FITZROY","KINGSTON","Johnson"
null,"191","Fitness / Gymnasium Workouts","Healthy Fit",null,null,null,"YARRAC11052",3068,null,"Road",null,144.982524999872,-37.7845329993936,17868,9113,"FITZROY NORTH","YARRA","St. Georges"
null,"191","Fitness / Gymnasium Workouts","Healthy Fit",1,null,null,"YARRAC11004",3065,null,"Road",null,144.982524999872,-37.7845329993936,17804,9114,"FITZROY","YARRA","St Georges"
null,"41","Fitness / Gymnasium Workouts","Hunts Fitness Centre",null,null,null,"YARRAC11040",3065,null,"Street",null,144.975968999449,-37.7980699990222,17856,9115,"FITZROY","YARRA","Johnston"
null,"41","Fitness / Gymnasium Workouts","Hunts Squash & Fitness Centre",1,null,null,"YARRAC11001",3065,null,"Street",null,144.975968999449,-37.7980699990222,17800,9116,"FITZROY","YARRA","Johnston"
null,"107","Fitness / Gymnasium Workouts","Hurl's Fitness",1,null,null,"YARRAC10980",3068,null,"Parade",null,144.989794000567,-37.789496999248,17772,9117,"CLIFTON HILL","YARRA","Queens"
null,"401","Fitness / Gymnasium Workouts","Lifestyle Fitness Centre",1,null,null,"YARRAC11018",3121,null,"Street",null,144.967067999553,-37.8099239986841,17825,9118,"RICHMOND","MELBOURNE","Church"
null,null,"Fitness / Gymnasium Workouts","Melbourne Aboriginal Sport and Recreation Gym",null,null,null,"YARRAC11024",null,null,"Street",null,144.974448999909,-37.80546699893,17836,9119,"FITZROY","YARRA","Gertrude"
null,"81","Fitness / Gymnasium Workouts","Mind and Body",null,null,null,"YARRAC11041",3065,null,"Street",null,144.975968999449,-37.7980699990222,17857,9120,"FITZROY","YARRA","Johnston"
null,"25","Fitness / Gymnasium Workouts","Muscle & Body Shape Gym",1,null,null,"YARRAC11011",3121,null,"Street",null,144.992692999856,-37.8237729993997,17815,9121,"RICHMOND","YARRA","Wangaratta"
null,"45","Fitness / Gymnasium Workouts","Pisces Speacilised Fitness",1,null,null,"YARRAC11014",3121,null,"Road",null,144.9914549995,-37.8175269991757,17821,9122,"RICHMOND","YARRA","Bridge"
null,"83","Fitness / Gymnasium Workouts","Positive Edge Personal Training",null,null,null,"YARRAC11042",3065,null,"Parade",null,144.978209999865,-37.7933239991468,17858,9123,"FITZROY","YARRA","Alexandra"
null,"252","Fitness / Gymnasium Workouts","Richmond  studio and Aerial Divas",null,null,null,"YARRAC11060",3121,null,"Street",null,144.996591000397,-37.834324998948,17876,9124,"RICHMOND","YARRA","Church"
null,null,"Fitness / Gymnasium Workouts","Richmond Boxing Club",null,null,null,"YARRAC11023",null,null,"Street",null,145.001524999801,-37.8183799991808,17834,9125,"RICHMOND","YARRA","Gleadell"
null,null,"Fitness / Gymnasium Workouts","Richmond Recreation Centre",1,null,null,"YARRAC11013",3121,null,"Street",null,145.002381000219,-37.8176879988823,17820,9126,"RICHMOND","YARRA","Gleadell"
null,null,"Fitness / Gymnasium Workouts","Richmond Recreation Centre",1,"4. Good","6 - 10 Years","YARRAC11010",3121,"51 Years +","Street",null,145.000351000084,-37.8172179993486,17813,9127,"RICHMOND","YARRA","Gleadell"
null,"621","Fitness / Gymnasium Workouts","Simon's Personal Training Studio",null,null,null,"YARRAC11043",3065,null,"Street",null,144.977400999825,-37.8045739988192,17859,9128,"FITZROY","YARRA","Brunswick"
null,"103","Fitness / Gymnasium Workouts","Skulpt Personal Training Richmond Personal Training",null,null,null,"YARRAC11061",3121,null,"Street",null,145.012396000209,-37.8181599988249,17877,9129,"RICHMOND","YARRA","Murphy"
null,"620","Fitness / Gymnasium Workouts","Space Health Club",null,null,null,"YARRAC11062",3121,null,"Street",null,144.994547999861,-37.8099369993726,17878,9130,"RICHMOND","YARRA","Victoria"
null,"374","Fitness / Gymnasium Workouts","Srpt Elysium Health & Lifestyle",null,null,null,"YARRAC11063",3121,null,"Road",null,145.004050000553,-37.8192889988919,17879,9131,"RICHMOND","YARRA","Bridge"
null,null,"Fitness / Gymnasium Workouts","Stanton Street Hall",null,null,null,"YARRAC11022",null,null,"Street",null,144.988163999738,-37.8019559993457,17832,9132,"COLLINGWOOD","YARRA","Stanton"
null,"732","Fitness / Gymnasium Workouts","The Spin Room",null,null,null,"YARRAC11053",3068,null,"Street",null,144.978000000101,-37.7822469987075,17869,9133,"FITZROY NORTH","YARRA","Nicholson"
null,"135","Fitness / Gymnasium Workouts","Time 4 Fitness",1,null,null,"YARRAC11000",3065,null,"Street",null,144.975968999449,-37.7980699990222,17799,9134,"FITZROY","YARRA","Johnston"
null,"33","Fitness / Gymnasium Workouts","Unique Fitness Studio",null,null,null,"YARRAC11064",3121,null,"Street",null,144.996172000033,-37.8254889987352,17880,9135,"RICHMOND","YARRA","Waverley"
null,"106","Fitness / Gymnasium Workouts","Vibes Fitness",null,null,null,"YARRAC11044",3065,null,"Street",null,144.979798999844,-37.7955719994591,17860,9136,"FITZROY","YARRA","Leicester"
null,"393","Fitness / Gymnasium Workouts","Vigor Health & Fitness",1,null,null,"YARRAC11002",3065,null,"Street",null,144.984292999653,-37.7976119992192,17802,9137,"FITZROY","YARRA","Smith"
null,"393","Fitness / Gymnasium Workouts","Vigor Health & Fitness",null,null,null,"YARRAC11045",3065,null,"Street",null,144.984292999653,-37.7976119992192,17861,9138,"FITZROY","YARRA","Smith"
null,"509-511","Fitness / Gymnasium Workouts","Zap Fitness Richmond",null,null,null,"YARRAC11058",3121,null,"Road",null,145.007592000437,-37.8192009991825,17874,9139,"RICHMOND","YARRA","Bridge"
"Grass",null,"Gaelic Football","Mc Cutcheon Oval",null,null,null,"YARRAC11021",null,null,"Road",null,145.008575000236,-37.7999749989253,17829,9140,"FAIRFIELD","YARRA","Yarra Bend"
"9 Hole Course - Public",null,"Golf","Burnley Golf Course",1,"4. Good","1 - 5 Years","YARRAC10974",3121,"26 - 50 Years","Street","Female, Male",145.020461999478,-37.8285759991585,17762,9141,"BURNLEY","YARRA","Swan"
"18 Hole Course - Private",null,"Golf","Latrobe Golf Course",1,null,null,"YARRAC10991",3078,null,"Road",null,145.034195999665,-37.786366999206,17787,9142,"FAIRFIELD","YARRA","Farm"
"18 Hole Course - Public",null,"Golf","Yarra Bend Golf Course",1,"4. Good","1 - 5 Years","YARRAC10966",3067,"26 - 50 Years","Road","Unisex",145.007718000194,-37.7956429992036,17748,9143,"ABBOTSFORD","YARRA","Yarra Bend"
"Grass",null,"Lawn Bowls","Alphington Bowls Club",2,"3. Average","1 - 5 Years","YARRAC10968",3067,null,"Road",null,145.029131000025,-37.7837789988703,17752,9144,"ALPHINGTON","YARRA","Parkview"
"Synthetic Pitch",null,"Lawn Bowls","Fitzroy Victoria Bowls and Sports Club",2,"4. Good","6 - 10 Years","YARRAC10996",3065,"26 - 50 Years","Street",null,144.98237699997,-37.7875299987931,17794,9145,"FITZROY","YARRA","Brunswick"
"Grass",null,"Lawn Bowls","Richmond Union Bowling Club",2,"4. Good","1 - 5 Years","YARRAC11008",3121,"26 - 50 Years","Street",null,145.000351000084,-37.8172179993486,17810,9146,"RICHMOND","YARRA","Gleadell"
null,"207","Martial Arts","Aiki No Michi Aikido",null,null,null,"YARRAC11047",3065,null,"Street",null,144.975968999449,-37.7980699990222,17863,9147,"FITZROY","YARRA","Johnston"
null,"478","Martial Arts","Australian Kung Fu Acadamy",null,null,null,"YARRAC11036",3066,null,"Street",null,144.982586999449,-37.808726998834,17852,9148,"COLLINGWOOD","YARRA","Smith"
null,"478","Martial Arts","Australian Kung Fu Acadamy",1,null,null,"YARRAC10982",3066,null,"Street",null,144.982586999449,-37.808726998834,17774,9149,"COLLINGWOOD","YARRA","Smith"
null,"555","Martial Arts","Dominance Mixed Martial Arts",null,null,null,"YARRAC11065",3121,null,"Street",null,144.994547999861,-37.8099369993726,17881,9150,"RICHMOND","YARRA","Victoria"
null,"214","Martial Arts","Field Aikido Centre",null,null,null,"YARRAC11048",3065,null,"Street",null,144.983714999509,-37.7979679987615,17864,9151,"FITZROY","YARRA","Kerr"
null,null,"Martial Arts","George Knott Athletics Track and Ray Coverdale Pavilion",null,null,null,"YARRAC10978",3068,null,"Road",null,145.002318999856,-37.7842049990468,17769,9152,"CLIFTON HILL","YARRA","Heidelberg"
null,"310","Martial Arts","Inner City Systema",null,null,null,"YARRAC11049",3065,null,"Street",null,144.981553999496,-37.8077079989347,17865,9153,"FITZROY","YARRA","Gore"
null,"439","Martial Arts","Seido-Juku Karate",null,null,null,"YARRAC11067",3121,null,"Street",null,144.988844000113,-37.8246289988723,17883,9154,"RICHMOND","YARRA","Swan"
null,"96","Martial Arts","Wing Chun Kung Fu Jee Shin",null,null,null,"YARRAC11033",3067,null,"Street",null,144.992341999883,-37.805706998662,17849,9155,"ABBOTSFORD","YARRA","Hoddle"
"Synthetic",null,"Netball","Mayor’s Park Tennis Courts and Clubhouse",2,"4. Good","6 - 10 Years","YARRAC10977",3068,"26 - 50 Years","Street","Female, Male",144.994351000382,-37.7879959988648,17765,9156,"CLIFTON HILL","YARRA","Hoddle"
"Synthetic",null,"Netball","Melbourne Girls College",3,null,null,"YARRAC11028",null,null,"Boulevard",null,145.012699000534,-37.8296899994432,17841,9157,"BURNLEY","YARRA","Yarra"
"Synthetic",null,"Netball","Richmond Community Courts",2,"3. Average","6 - 10 Years","YARRAC11009",3121,"11 - 25 Years","Street","Female, Male",145.000351000084,-37.8172179993486,17811,9158,"RICHMOND","YARRA","Gleadell"
"Plexipave",null,"Netball","Ryan’s Reserve Netball and Tennis Facility and Pavilion",4,"3. Average","6 - 10 Years","YARRAC10973",3121,"11 - 25 Years","Street","Female, Male",145.009956000176,-37.8273099986845,17760,9159,"BURNLEY","YARRA","Swan"
null,null,"Skating","Edinburgh Gardens Skate Bowl",1,"3. Average","1 - 5 Years","YARRAC11005",3068,"11 - 25 Years","Road",null,144.983024000391,-37.7866149993799,17805,9160,"FITZROY NORTH","YARRA","St Georges"
null,null,"Skating","Quarries Park Skate Facility",1,null,null,"YARRAC10988",3078,null,"Road",null,145.004188000347,-37.790642998642,17783,9161,"FAIRFIELD","YARRA","Heidelberg"
"Grass",null,"Soccer","Alan Bain Reserve and Pavilion",1,"4. Good","1 - 5 Years","YARRAC10983",3121,"11 - 25 Years","Street","Umpire/Officials, Unisex",145.001134000209,-37.830217999443,17776,9162,"CREMORNE","YARRA","Church"
"Grass",null,"Soccer","Alphington Park Oval and Pavilion",1,"4. Good","1 - 5 Years","YARRAC10967",3067,"51 Years +","Road","Umpire/Officials, Unisex",145.029131000025,-37.7837789988703,17751,9163,"ALPHINGTON","YARRA","Parkview"
"Grass",null,"Soccer","Atherton Gardens Reserve",1,null,null,"YARRAC10994",3065,null,"Street",null,144.979067000538,-37.8033149989429,17791,9164,"FITZROY","YARRA","Napier"
"Grass",null,"Soccer","Bastow 1 and 2 Soccer Pitches and Gillon Pavilion",2,"3. Average","1 - 5 Years","YARRAC10969",3121,"26 - 50 Years","Street","Male, Umpire/Officials",145.020461999478,-37.8285759991585,17753,9165,"BURNLEY","YARRA","Swan"
"Grass",null,"Soccer","Burnley Park Oval and O’Connell Pavilion",1,"4. Good","1 - 5 Years","YARRAC10970",3121,"0 - 5 Years","Grove","Umpire/Officials, Unisex",145.014145000422,-37.826102999182,17755,9166,"BURNLEY","YARRA","Park"
"Grass",null,"Soccer","Coulson Reserve and Pavilion Soccer Pitch and Pavilion",1,"3. Average","1 - 5 Years","YARRAC10976",3068,"26 - 50 Years","Parade","Male, Umpire/Officials",144.996729000175,-37.7863849989028,17764,9167,"CLIFTON HILL","YARRA","Queens"
"Grass",null,"Soccer","Fairfield Park Oval and Maxwell Sutherland Pavilion",1,"2. Poor","6 - 10 Years","YARRAC10984",3078,"26 - 50 Years","Road","Male, Umpire/Officials",145.009953999482,-37.7857379992617,17777,9168,"FAIRFIELD","YARRA","Yarra Bend"
"Grass",null,"Soccer","Fairlea Ovals",null,"1. Very Poor","11 + Years","YARRAC10989",3078,"26 - 50 Years","Road","Male",145.007718000194,-37.7956429992036,17785,9169,"FAIRFIELD","YARRA","Yarra Bend"
"Grass",null,"Soccer","Fletcher 1 and 2 Soccer Pitches and Graham Pavilion",1,"3. Average","11 + Years","YARRAC10971",3121,"26 - 50 Years","Street","Male, Umpire/Officials",145.020461999478,-37.8285759991585,17757,9170,"BURNLEY","YARRA","Swan"
"Grass",null,"Soccer","George Knott Athletics Track and Ray Coverdale Pavilion",1,"4. Good","1 - 5 Years","YARRAC10978",3068,"26 - 50 Years","Road","Female, Male",145.002318999856,-37.7842049990468,17768,9171,"CLIFTON HILL","YARRA","Heidelberg"
"Grass",null,"Soccer","Mc Cutcheon Oval",null,null,null,"YARRAC11021",null,null,"Road",null,145.008575000236,-37.7999749989253,17830,9172,"FAIRFIELD","YARRA","Yarra Bend"
"Grass",null,"Soccer","Walker Street Soccer Pitch",1,null,null,"YARRAC10986",3078,null,"Street",null,145.003110999733,-37.789872999414,17781,9173,"FAIRFIELD","YARRA","Walker"
"Grass",null,"Soccer","Yambla Reserve and Pavilion",1,"3. Average","6 - 10 Years","YARRAC10987",3078,"26 - 50 Years","Street","Male, Umpire/Officials",145.003110999733,-37.789872999414,17782,9174,"FAIRFIELD","YARRA","Walker"
"Wooden Gymnasium",null,"Soccer (Indoor Soccer / Futsal)","Collingwood Secondary College",2,null,null,"YARRAC11029",null,null,"Way",null,144.989029999835,-37.8032559991894,17844,9175,"COLLINGWOOD","YARRA","Mc Cutcheon"
"Wooden Gymnasium",null,"Soccer (Indoor Soccer / Futsal)","Princes Hill Seconary College",1,null,null,"YARRAC11030",null,null,"Strret",null,144.966586999947,-37.7818179988637,17846,9176,"PRINCES HILL","YARRA","Arnold"
null,null,"Soccer (Indoor Soccer / Futsal)","Princess Hill Primary School",1,null,null,"YARRAC11031",null,null,"Street",null,144.962780999996,-37.7809919994595,17847,9177,"PRINCES HILL","MELBOURNE","Pigdon"
null,"41","Squash / Racquetball","Hunts Squash & Fitness Centre",null,null,null,"YARRAC11001",3065,null,"Street",null,144.975968999449,-37.7980699990222,17801,9178,"FITZROY","YARRA","Johnston"
"25m Pool - Indoor, Childrens Learning Pool, Toddlers Pool",null,"Swimming","Collingwood Leisure Centre",3,"5. Very Good","< 1 Years","YARRAC10979",3068,"26 - 50 Years","Street","Female, Male, Unisex",144.994351000382,-37.7879959988648,17771,9179,"CLIFTON HILL","YARRA","Turnbull"
"50m Pool - Outdoor, Toddlers Pool",null,"Swimming","Fitzroy Swimming Pool",2,"3. Average","6 - 10 Years","YARRAC10998",3065,"26 - 50 Years","Parade","Female, Male",144.980899999659,-37.7938999987901,17796,9180,"FITZROY","YARRA","Alexandra"
"50m Pool - Indoor, Childrens Learning Pool, Toddlers Pool",null,"Swimming","Richmond Recreation Centre",3,null,null,"YARRAC11010",3121,null,"Street",null,145.000351000084,-37.8172179993486,17814,9181,"RICHMOND","YARRA","Gleadell"
"50m Pool - Indoor, Toddlers Pool",null,"Swimming","Richmond Recreation Centre",2,"4. Good","6 - 10 Years","YARRAC11013",3121,"51 Years +","Street","Female, Male",145.002381000219,-37.8176879988823,17819,9182,"RICHMOND","YARRA","Gleadell"
null,"18","Tennis (Indoor)","Melbourne Royal Tennis",null,null,null,"YARRAC11025",3121,null,"Street",null,144.990381999439,-37.8184729988649,17837,9183,"RICHMOND","YARRA","Sherwood"
"Clay",null,"Tennis (Outdoor)","Fitzroy Tennis Courts and Clubhouse",6,"3. Average","Upgrade in progress","YARRAC10997",3065,"26 - 50 Years","Street","Female, Male",144.98237699997,-37.7875299987931,17795,9184,"FITZROY","YARRA","Brunswick"
"Artificial Turf",null,"Tennis (Outdoor)","Mayor’s Park Tennis Courts and Clubhouse",4,"4. Good","6 - 10 Years","YARRAC10977",3068,"26 - 50 Years","Street","Female, Male",144.994351000382,-37.7879959988648,17766,9185,"CLIFTON HILL","YARRA","Hoddle"
"Artificial Turf, Plexipave, Synthetic Pitch",null,"Tennis (Outdoor)","Richmond Community Courts",2,null,null,"YARRAC11009",3121,null,"Street",null,145.000351000084,-37.8172179993486,17812,9186,"RICHMOND","YARRA","Gleadell"
"Plexipave",null,"Tennis (Outdoor)","Ryan’s Reserve Netball and Tennis Facility and Pavilion",4,"3. Average","6 - 10 Years","YARRAC10973",3121,"11 - 25 Years","Street","Female, Male",145.009956000176,-37.8273099986845,17761,9187,"BURNLEY","YARRA","Swan"
null,null,"Underwater Hockey","Richmond Recreation Centre",1,null,null,"YARRAC11013",3121,null,"Street",null,145.002381000219,-37.8176879988823,17817,9188,"RICHMOND","YARRA","Gleadell"
"Wooden Gymnasium",null,"Volleyball","Collingwood Secondary College",2,null,null,"YARRAC11029",null,null,"Way",null,144.989029999835,-37.8032559991894,17843,9189,"COLLINGWOOD","YARRA","Mc Cutcheon"
"Synthetic Pitch",null,"Cricket","Mt Lilydale Sports Ovals",1,null,null,"YARRAR11459",3140,null,"Road",null,145.360512999884,-37.7447989990106,18581,9252,"LILYDALE","YARRA RANGES","Quarry"
"Outdoor Archery",null,"Archery","Sherbrooke Archers",1,"3. Average","11 + Years","YARRAR11487",3156,"26 - 50 Years","Road",null,145.307646999988,-37.9052789987722,18642,9190,"UPPER FERNTREE GULLY","YARRA RANGES","New"
"Synthetic Running Track",null,"Athletics","Morrison Reserve",1,"5. Very Good","Upgrade in progress","YARRAR11476",3796,"0 - 5 Years","Road","Unisex",145.386234999633,-37.7734509994703,18615,9191,"MOUNT EVELYN","YARRA RANGES","Old Hereford"
"Grass","1A","Australian Rules Football","Belgrave Recreation Reserve",1,"4. Good","6 - 10 Years","YARRAR11425",3160,"26 - 50 Years","Road","Male, Umpire/Officials",145.344860000315,-37.9157399994145,18505,9192,"BELGRAVE","YARRA RANGES","Reserve"
"Grass","10/12","Australian Rules Football","Belgrave South Recreation Reserve",1,"3. Average","1 - 5 Years","YARRAR11426",3160,"26 - 50 Years","Road","Male, Umpire/Officials",145.355946999893,-37.9315359992218,18507,9193,"BELGRAVE SOUTH","YARRA RANGES","Mt Morton"
"Grass",null,"Australian Rules Football","Brice Avenue Reserve",1,"2. Poor","1 - 5 Years","YARRAR11469",3138,"26 - 50 Years","Avenue",null,145.31830900054,-37.7845479992296,18606,9194,"MOOROOLBARK","YARRA RANGES","Brice"
"Grass","249/263","Australian Rules Football","Don Road Sporting Complex",1,"4. Good","1 - 5 Years","YARRAR11438",3777,"26 - 50 Years","Road","Male, Umpire/Officials",145.539657999613,-37.6687859987112,18530,9195,"HEALESVILLE","YARRA RANGES","Don"
"Grass",null,"Australian Rules Football","Halley Supple Reserve",1,"3. Average","1 - 5 Years","YARRAR11432",3770,"26 - 50 Years","0","Male, Umpire/Officials",145.380213999493,-37.7294849987709,18520,9196,"COLDSTREAM","YARRA RANGES","South Gateway"
